State,Crop,Year,Season,Latitude,Longitude,Start_Date,End_Date,Image_Count,Satellite_Source,Cloud_Score_Threshold,Buffer_Degree,RGB_Image,NDVI_Image,BLUE_max,BLUE_mean,BLUE_min,BLUE_stdDev,EVI_max,EVI_mean,EVI_min,EVI_stdDev,GREEN_max,GREEN_mean,GREEN_min,GREEN_stdDev,NDVI_max,NDVI_mean,NDVI_min,NDVI_stdDev,NDWI_max,NDWI_mean,NDWI_min,NDWI_stdDev,NIR_max,NIR_mean,NIR_min,NIR_stdDev,RED_max,RED_mean,RED_min,RED_stdDev
Meghalaya,Rice,1997,Kharif,25.5379432,91.2999102,1997-07-01,1997-10-28,2,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\meghalaya_1997_rice_rgb.png,datasets\test_images\1997\ndvi\meghalaya_1997_rice_ndvi.png,0.150983,0.038644,0.007625,0.012295,0.89705,0.518592,0.06332,0.119848,0.186513,0.063875,0.01351,0.01831,0.936466,0.732439,0.160904,0.095281,-0.09981,-0.674908,-0.839016,0.076756,0.593843,0.333615,0.063175,0.077824,0.19688,0.051077,0.005397,0.020669
Meghalaya,Rice,1998,Kharif,25.5379432,91.2999102,1998-07-01,1998-10-28,2,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1998\rgb\meghalaya_1998_rice_rgb.png,datasets\test_images\1998\ndvi\meghalaya_1998_rice_ndvi.png,0.251522,0.045424,0.009137,0.014557,0.805941,0.463664,0.107406,0.099525,0.28598,0.067776,0.01637,0.019426,0.848924,0.679548,0.173127,0.086599,-0.252875,-0.63029,-0.79387,0.070954,0.494155,0.301354,0.061387,0.064065,0.289555,0.05756,0.008532,0.021957
Meghalaya,Rice,1999,Kharif,25.5379432,91.2999102,1999-07-01,1999-10-28,4,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1999\rgb\meghalaya_1999_rice_rgb.png,datasets\test_images\1999\ndvi\meghalaya_1999_rice_ndvi.png,0.27652,0.035626,-0.059255,0.017688,6.935049,0.451205,-1494.705882,6.382949,0.548137,0.0598,-0.020095,0.023674,1.026429,0.729643,-0.310414,0.092452,0.390312,-0.676265,-1.518916,0.077257,0.87107,0.305554,0.055173,0.070768,0.454555,0.04874,-0.00343,0.023586
Meghalaya,Rice,1999,Rabi,25.5379432,91.2999102,1999-11-01,2000-04-28,12,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1999\rgb\meghalaya_1999_rice_rgb.png,datasets\test_images\1999\ndvi\meghalaya_1999_rice_ndvi.png,0.09535,0.032689,0.010265,0.01028,0.633188,0.224012,0.042661,0.086749,0.16146,0.049337,0.012135,0.016155,0.865805,0.498831,0.125115,0.168599,-0.18703,-0.558421,-0.809139,0.10973,0.390425,0.175918,0.03771,0.041281,0.234239,0.05851,0.010458,0.02637
Meghalaya,Rice,2004,Autumn,25.5379432,91.2999102,2004-07-01,2004-10-28,5,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\meghalaya_2004_rice_rgb.png,datasets\test_images\2004\ndvi\meghalaya_2004_rice_ndvi.png,0.209942,0.033105,0.001465,0.012316,0.795297,0.443045,0.014538,0.08105,0.258563,0.053539,0.007323,0.016442,1.000702,0.719836,0.05777,0.089995,-0.038104,-0.677684,-0.853189,0.069627,0.504261,0.278184,0.048655,0.049918,0.240797,0.045852,-2e-05,0.018964
Meghalaya,Rice,2004,Summer,25.5379432,91.2999102,2004-03-01,2004-06-28,6,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\meghalaya_2004_rice_rgb.png,datasets\test_images\2004\ndvi\meghalaya_2004_rice_ndvi.png,0.201679,0.043787,0.012327,0.013585,0.546822,0.22246,-0.008139,0.073828,0.225191,0.062756,0.014198,0.018286,0.817549,0.449572,-0.05317,0.133528,0.130476,-0.491411,-0.758442,0.090424,0.36892,0.183883,0.029872,0.036601,0.238378,0.070763,0.01681,0.025008
Meghalaya,Rice,2004,Winter,25.5379432,91.2999102,2004-07-01,2004-10-28,5,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\meghalaya_2004_rice_rgb.png,datasets\test_images\2004\ndvi\meghalaya_2004_rice_ndvi.png,0.209942,0.033105,0.001465,0.012316,0.795297,0.443045,0.014538,0.08105,0.258563,0.053539,0.007323,0.016442,1.000702,0.719836,0.05777,0.089995,-0.038104,-0.677684,-0.853189,0.069627,0.504261,0.278184,0.048655,0.049918,0.240797,0.045852,-2e-05,0.018964
Meghalaya,Rice,2005,Autumn,25.5379432,91.2999102,2005-07-01,2005-10-28,4,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\meghalaya_2005_rice_rgb.png,datasets\test_images\2005\ndvi\meghalaya_2005_rice_ndvi.png,0.13924,0.027991,0.00086,0.011318,0.781237,0.43551,0.07776,0.09793,0.158847,0.047542,0.005865,0.01668,1.078615,0.749979,0.163988,0.099059,-0.21299,-0.696231,-0.868071,0.072875,0.48805,0.26524,0.055063,0.064129,0.185302,0.038855,-0.00211,0.019919
Meghalaya,Rice,2005,Summer,25.5379432,91.2999102,2005-03-01,2005-06-28,6,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\meghalaya_2005_rice_rgb.png,datasets\test_images\2005\ndvi\meghalaya_2005_rice_ndvi.png,0.148191,0.046873,0.021911,0.009838,0.617824,0.219069,-0.014854,0.073583,0.16883,0.064934,0.026284,0.014184,0.76734,0.437984,-0.0474,0.123337,-0.022729,-0.478731,-0.727485,0.079549,0.37442,0.180626,0.065485,0.032973,0.21283,0.071898,0.024703,0.021401
Meghalaya,Rice,2005,Winter,25.5379432,91.2999102,2005-07-01,2005-10-28,4,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\meghalaya_2005_rice_rgb.png,datasets\test_images\2005\ndvi\meghalaya_2005_rice_ndvi.png,0.13924,0.027991,0.00086,0.011318,0.781237,0.43551,0.07776,0.09793,0.158847,0.047542,0.005865,0.01668,1.078615,0.749979,0.163988,0.099059,-0.21299,-0.696231,-0.868071,0.072875,0.48805,0.26524,0.055063,0.064129,0.185302,0.038855,-0.00211,0.019919
Mizoram,Maize,1997,Kharif,23.2146169,92.8687612,1997-07-01,1997-10-28,8,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\mizoram_1997_maize_rgb.png,datasets\test_images\1997\ndvi\mizoram_1997_maize_ndvi.png,0.184863,0.027952,0.000805,0.010957,0.952682,0.634185,0.022941,0.125379,0.213531,0.051818,0.004738,0.016346,1.023673,0.842776,0.0532,0.059475,-0.031127,-0.762187,-0.891827,0.052945,0.66053,0.388747,0.060893,0.093687,0.203232,0.032892,-0.000955,0.013609
Mizoram,Maize,1997,Rabi,23.2146169,92.8687612,1997-11-01,1998-04-28,11,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\mizoram_1997_maize_rgb.png,datasets\test_images\1997\ndvi\mizoram_1997_maize_ndvi.png,0.105855,0.034409,0.012135,0.010081,0.661182,0.399673,0.095612,0.091613,0.163206,0.055816,0.01901,0.014833,0.855478,0.684573,0.195621,0.110057,-0.25103,-0.638943,-0.792603,0.07509,0.416041,0.255387,0.077901,0.051075,0.213394,0.047329,0.01417,0.020536
Mizoram,Maize,2003,Kharif,23.2146169,92.8687612,2003-07-01,2003-10-28,6,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\mizoram_2003_maize_rgb.png,datasets\test_images\2003\ndvi\mizoram_2003_maize_ndvi.png,0.278417,0.021029,-0.010085,0.014196,0.953812,0.658561,0.115218,0.114405,0.32052,0.048719,-0.00167,0.018346,1.227857,0.88011,0.19668,0.069695,-0.166924,-0.783352,-1.02852,0.057516,0.670375,0.397384,0.045905,0.086314,0.31744,0.025927,-0.009865,0.017736
Mizoram,Maize,2003,Rabi,23.2146169,92.8687612,2003-11-01,2004-04-28,27,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\mizoram_2003_maize_rgb.png,datasets\test_images\2003\ndvi\mizoram_2003_maize_ndvi.png,0.099668,0.032938,0.00856,0.009391,0.757272,0.395984,0.102495,0.101717,0.172267,0.052456,0.013881,0.013345,0.891846,0.68048,0.182951,0.113077,-0.269365,-0.644063,-0.833476,0.076247,0.487239,0.256027,0.061057,0.0611,0.233675,0.04551,0.006525,0.017715
Mizoram,Maize,2004,Kharif,23.2146169,92.8687612,2004-07-01,2004-10-28,12,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\mizoram_2004_maize_rgb.png,datasets\test_images\2004\ndvi\mizoram_2004_maize_ndvi.png,0.824925,0.028455,-0.038163,0.014221,5.459568,0.617604,-44.035785,0.158857,0.323174,0.056502,0.00427,0.015881,0.954003,0.823906,0.073848,0.063574,-0.055164,-0.743805,-1.107247,0.057119,0.669715,0.385831,0.081132,0.075765,0.215057,0.036596,0.003802,0.013505
Mizoram,Maize,2004,Rabi,23.2146169,92.8687612,2004-11-01,2005-04-28,36,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\mizoram_2004_maize_rgb.png,datasets\test_images\2004\ndvi\mizoram_2004_maize_ndvi.png,0.094429,0.029903,0.009385,0.008765,0.73599,0.40982,0.097438,0.102413,0.178647,0.050747,0.014555,0.013807,0.867024,0.702851,0.181696,0.110901,-0.252656,-0.660263,-0.797943,0.074006,0.489384,0.263914,0.056327,0.065332,0.22669,0.042609,0.009069,0.017324
Mizoram,Maize,2005,Kharif,23.2146169,92.8687612,2005-07-01,2005-10-28,11,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\mizoram_2005_maize_rgb.png,datasets\test_images\2005\ndvi\mizoram_2005_maize_ndvi.png,0.151615,0.028792,0.009014,0.007009,0.937194,0.653674,0.100634,0.09558,0.188355,0.057718,0.018941,0.012201,0.933154,0.837117,0.168703,0.047672,-0.197917,-0.748812,-0.840016,0.041631,0.65822,0.408038,0.129587,0.071378,0.186567,0.035252,0.008244,0.010326
Mizoram,Maize,2005,Rabi,23.2146169,92.8687612,2005-11-01,2006-04-28,27,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\mizoram_2005_maize_rgb.png,datasets\test_images\2005\ndvi\mizoram_2005_maize_ndvi.png,0.099338,0.041668,0.010403,0.01098,0.644979,0.378413,0.094262,0.092008,0.1729,0.062169,0.015655,0.014472,0.846869,0.636127,0.180419,0.119586,-0.206402,-0.607883,-0.792189,0.077085,0.462915,0.255689,0.06048,0.052094,0.228643,0.055606,0.00922,0.019904
Mizoram,Rice,1997,Whole Year,23.2146169,92.8687612,1997-01-01,1997-12-28,23,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\mizoram_1997_rice_rgb.png,datasets\test_images\1997\ndvi\mizoram_1997_rice_ndvi.png,0.093659,0.030392,0.01065,0.007292,0.75217,0.462334,0.083418,0.09769,0.152743,0.05184,0.01593,0.011992,0.885251,0.734931,0.212288,0.078304,-0.222915,-0.68402,-0.829023,0.05961,0.506063,0.287759,0.071755,0.064259,0.180256,0.041017,0.01021,0.012361
Mizoram,Rice,2003,Kharif,23.2146169,92.8687612,2003-07-01,2003-10-28,6,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\mizoram_2003_rice_rgb.png,datasets\test_images\2003\ndvi\mizoram_2003_rice_ndvi.png,0.278417,0.021029,-0.010085,0.014196,0.953812,0.658561,0.115218,0.114405,0.32052,0.048719,-0.00167,0.018346,1.227857,0.88011,0.19668,0.069695,-0.166924,-0.783352,-1.02852,0.057516,0.670375,0.397384,0.045905,0.086314,0.31744,0.025927,-0.009865,0.017736
Mizoram,Rice,2004,Kharif,23.2146169,92.8687612,2004-07-01,2004-10-28,12,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\mizoram_2004_rice_rgb.png,datasets\test_images\2004\ndvi\mizoram_2004_rice_ndvi.png,0.824925,0.028455,-0.038163,0.014221,5.459568,0.617604,-44.035785,0.158857,0.323174,0.056502,0.00427,0.015881,0.954003,0.823906,0.073848,0.063574,-0.055164,-0.743805,-1.107247,0.057119,0.669715,0.385831,0.081132,0.075765,0.215057,0.036596,0.003802,0.013505
Mizoram,Rice,2005,Whole Year,23.2146169,92.8687612,2005-01-01,2005-12-28,49,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\mizoram_2005_rice_rgb.png,datasets\test_images\2005\ndvi\mizoram_2005_rice_ndvi.png,0.087018,0.032422,0.012135,0.007599,0.71215,0.439119,0.119764,0.087295,0.164953,0.057273,0.0167,0.011428,0.854753,0.709523,0.219262,0.094853,-0.268902,-0.657824,-0.798316,0.066727,0.468828,0.283057,0.081655,0.051265,0.204937,0.045737,0.012327,0.014416
Nagaland,Maize,1997,Kharif,26.1630556,94.5884911,1997-07-01,1997-10-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\nagaland_1997_maize_rgb.png,datasets\test_images\1997\ndvi\nagaland_1997_maize_ndvi.png,0.119949,0.022132,-0.00277,0.009796,0.996264,0.548989,0.095876,0.140211,0.171635,0.041967,0.001465,0.016721,0.978309,0.83174,0.220951,0.0683,-0.264177,-0.776849,-0.960532,0.056365,0.703045,0.334302,0.050635,0.104877,0.176227,0.030927,0.001107,0.016002
Nagaland,Maize,2003,Kharif,26.1630556,94.5884911,2003-07-01,2003-10-28,1,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\nagaland_2003_maize_rgb.png,datasets\test_images\2003\ndvi\nagaland_2003_maize_ndvi.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagaland,Maize,2003,Rabi,26.1630556,94.5884911,2003-11-01,2004-04-28,12,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\nagaland_2003_maize_rgb.png,datasets\test_images\2003\ndvi\nagaland_2003_maize_ndvi.png,0.10833,0.026168,0.000997,0.009191,0.798989,0.366789,0.053934,0.123102,0.150515,0.041825,0.004586,0.015542,0.925524,0.708876,0.196777,0.098384,-0.242331,-0.685245,-0.864278,0.075436,0.5788,0.229355,0.034822,0.083783,0.173533,0.038553,0.002345,0.018944
Nagaland,Maize,2004,Kharif,26.1630556,94.5884911,2004-07-01,2004-10-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\nagaland_2004_maize_rgb.png,datasets\test_images\2004\ndvi\nagaland_2004_maize_ndvi.png,0.186347,0.018405,-0.006345,0.012907,1.250402,0.560811,0.076501,0.176138,0.197128,0.036841,-0.00211,0.019378,1.256257,0.871569,0.241325,0.076457,-0.29322,-0.805001,-1.061565,0.061386,0.774765,0.335003,0.039745,0.131142,0.188053,0.02431,-0.0075,0.017999
Nagaland,Maize,2004,Rabi,26.1630556,94.5884911,2004-11-01,2005-04-28,18,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\nagaland_2004_maize_rgb.png,datasets\test_images\2004\ndvi\nagaland_2004_maize_ndvi.png,0.108193,0.027358,0.00273,0.008628,0.775884,0.37462,0.062097,0.116593,0.132447,0.043213,0.007377,0.014848,0.895602,0.703256,0.206863,0.097233,-0.254943,-0.677572,-0.856862,0.072842,0.557597,0.235792,0.040309,0.082841,0.15893,0.039111,0.004435,0.018557
Nagaland,Maize,2005,Kharif,26.1630556,94.5884911,2005-07-01,2005-10-28,7,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\nagaland_2005_maize_rgb.png,datasets\test_images\2005\ndvi\nagaland_2005_maize_ndvi.png,0.10459,0.021207,-0.004172,0.006533,0.927997,0.615367,0.148261,0.103226,0.13979,0.044981,0.000585,0.012151,1.03151,0.857144,0.239326,0.054868,-0.342717,-0.783782,-0.983539,0.046506,0.627667,0.373187,0.070435,0.076286,0.20777,0.028385,-0.001257,0.010994
Nagaland,Maize,2005,Rabi,26.1630556,94.5884911,2005-11-01,2006-04-28,13,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\nagaland_2005_maize_rgb.png,datasets\test_images\2005\ndvi\nagaland_2005_maize_ndvi.png,0.09348,0.024623,0.003362,0.008815,0.748254,0.374746,0.052404,0.123039,0.142787,0.040061,0.00625,0.014891,0.915353,0.732849,0.152004,0.108468,-0.260444,-0.705409,-0.84585,0.071624,0.53117,0.23489,0.039222,0.08304,0.209819,0.036414,0.002977,0.020048
Nagaland,Rice,1997,Kharif,26.1630556,94.5884911,1997-07-01,1997-10-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\nagaland_1997_rice_rgb.png,datasets\test_images\1997\ndvi\nagaland_1997_rice_ndvi.png,0.119949,0.022132,-0.00277,0.009796,0.996264,0.548989,0.095876,0.140211,0.171635,0.041967,0.001465,0.016721,0.978309,0.83174,0.220951,0.0683,-0.264177,-0.776849,-0.960532,0.056365,0.703045,0.334302,0.050635,0.104877,0.176227,0.030927,0.001107,0.016002
Nagaland,Rice,1997,Rabi,26.1630556,94.5884911,1997-11-01,1998-04-28,6,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\nagaland_1997_rice_rgb.png,datasets\test_images\1997\ndvi\nagaland_1997_rice_ndvi.png,0.100121,0.033623,-0.000941,0.010316,0.656869,0.30855,0.032685,0.10247,0.128859,0.048551,0.001988,0.014881,0.876297,0.617317,0.171973,0.122471,-0.165218,-0.600283,-0.951487,0.095084,0.451777,0.201603,0.037889,0.06496,0.163357,0.046884,0.004518,0.019724
Nagaland,Rice,2003,Kharif,26.1630556,94.5884911,2003-07-01,2003-10-28,1,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\nagaland_2003_rice_rgb.png,datasets\test_images\2003\ndvi\nagaland_2003_rice_ndvi.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagaland,Rice,2003,Rabi,26.1630556,94.5884911,2003-11-01,2004-04-28,12,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\nagaland_2003_rice_rgb.png,datasets\test_images\2003\ndvi\nagaland_2003_rice_ndvi.png,0.10833,0.026168,0.000997,0.009191,0.798989,0.366789,0.053934,0.123102,0.150515,0.041825,0.004586,0.015542,0.925524,0.708876,0.196777,0.098384,-0.242331,-0.685245,-0.864278,0.075436,0.5788,0.229355,0.034822,0.083783,0.173533,0.038553,0.002345,0.018944
Nagaland,Rice,2004,Kharif,26.1630556,94.5884911,2004-07-01,2004-10-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\nagaland_2004_rice_rgb.png,datasets\test_images\2004\ndvi\nagaland_2004_rice_ndvi.png,0.186347,0.018405,-0.006345,0.012907,1.250402,0.560811,0.076501,0.176138,0.197128,0.036841,-0.00211,0.019378,1.256257,0.871569,0.241325,0.076457,-0.29322,-0.805001,-1.061565,0.061386,0.774765,0.335003,0.039745,0.131142,0.188053,0.02431,-0.0075,0.017999
Nagaland,Rice,2004,Rabi,26.1630556,94.5884911,2004-11-01,2005-04-28,18,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\nagaland_2004_rice_rgb.png,datasets\test_images\2004\ndvi\nagaland_2004_rice_ndvi.png,0.108193,0.027358,0.00273,0.008628,0.775884,0.37462,0.062097,0.116593,0.132447,0.043213,0.007377,0.014848,0.895602,0.703256,0.206863,0.097233,-0.254943,-0.677572,-0.856862,0.072842,0.557597,0.235792,0.040309,0.082841,0.15893,0.039111,0.004435,0.018557
Nagaland,Rice,2005,Kharif,26.1630556,94.5884911,2005-07-01,2005-10-28,7,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\nagaland_2005_rice_rgb.png,datasets\test_images\2005\ndvi\nagaland_2005_rice_ndvi.png,0.10459,0.021207,-0.004172,0.006533,0.927997,0.615367,0.148261,0.103226,0.13979,0.044981,0.000585,0.012151,1.03151,0.857144,0.239326,0.054868,-0.342717,-0.783782,-0.983539,0.046506,0.627667,0.373187,0.070435,0.076286,0.20777,0.028385,-0.001257,0.010994
Nagaland,Rice,2005,Rabi,26.1630556,94.5884911,2005-11-01,2006-04-28,13,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\nagaland_2005_rice_rgb.png,datasets\test_images\2005\ndvi\nagaland_2005_rice_ndvi.png,0.09348,0.024623,0.003362,0.008815,0.748254,0.374746,0.052404,0.123039,0.142787,0.040061,0.00625,0.014891,0.915353,0.732849,0.152004,0.108468,-0.260444,-0.705409,-0.84585,0.071624,0.53117,0.23489,0.039222,0.08304,0.209819,0.036414,0.002977,0.020048
Odisha,Maize,1997,Autumn,20.5431241,84.6897321,1997-07-01,1997-10-28,5,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\odisha_1997_maize_rgb.png,datasets\test_images\1997\ndvi\odisha_1997_maize_ndvi.png,0.182965,0.037388,0.007818,0.010514,0.747412,0.511232,-0.032301,0.084561,0.190294,0.059409,0.009467,0.014866,0.897599,0.742775,-0.088522,0.090622,0.113191,-0.683077,-0.843993,0.070083,0.467123,0.316779,0.070463,0.042483,0.235999,0.046857,0.00515,0.018468
Odisha,Maize,1997,Summer,20.5431241,84.6897321,1997-03-01,1997-06-28,4,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\odisha_1997_maize_rgb.png,datasets\test_images\1997\ndvi\odisha_1997_maize_ndvi.png,0.120004,0.060737,0.026462,0.013185,0.531939,0.284682,0.03978,0.06716,0.197375,0.08983,0.03397,0.018383,0.736365,0.45367,0.077009,0.105764,-0.135616,-0.468333,-0.668768,0.064684,0.367765,0.25141,0.072154,0.029487,0.259278,0.095765,0.029323,0.029982
Odisha,Maize,1997,Winter,20.5431241,84.6897321,1997-07-01,1997-10-28,5,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\odisha_1997_maize_rgb.png,datasets\test_images\1997\ndvi\odisha_1997_maize_ndvi.png,0.182965,0.037388,0.007818,0.010514,0.747412,0.511232,-0.032301,0.084561,0.190294,0.059409,0.009467,0.014866,0.897599,0.742775,-0.088522,0.090622,0.113191,-0.683077,-0.843993,0.070083,0.467123,0.316779,0.070463,0.042483,0.235999,0.046857,0.00515,0.018468
Odisha,Maize,2002,Kharif,20.5431241,84.6897321,2002-07-01,2002-10-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2002\rgb\odisha_2002_maize_rgb.png,datasets\test_images\2002\ndvi\odisha_2002_maize_ndvi.png,0.090854,0.025218,0.00515,0.008165,0.732824,0.495679,-0.031968,0.090838,0.183845,0.047811,0.010485,0.013654,0.910673,0.785924,-0.057337,0.113894,-0.013043,-0.719834,-0.84016,0.080705,0.448959,0.296592,0.080418,0.038041,0.24979,0.035494,0.006827,0.019893
Odisha,Maize,2003,Kharif,20.5431241,84.6897321,2003-07-01,2003-10-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\odisha_2003_maize_rgb.png,datasets\test_images\2003\ndvi\odisha_2003_maize_ndvi.png,0.257985,0.036725,-0.006785,0.020388,0.93753,0.545643,-0.050223,0.133937,0.271267,0.056442,-0.002688,0.023668,1.352709,0.777511,-0.095907,0.122322,0.130986,-0.706148,-1.079825,0.094482,0.640427,0.328283,0.041505,0.07794,0.275695,0.041673,-0.010497,0.026775
Odisha,Maize,2003,Rabi,20.5431241,84.6897321,2003-11-01,2004-04-28,14,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\odisha_2003_maize_rgb.png,datasets\test_images\2003\ndvi\odisha_2003_maize_ndvi.png,0.094168,0.035407,0.009357,0.011089,0.635672,0.352469,-0.093547,0.082475,0.17818,0.05414,0.014665,0.017035,0.849978,0.657833,-0.187716,0.132722,0.07692,-0.620111,-0.78758,0.08762,0.388473,0.233106,0.045905,0.035468,0.219925,0.048693,0.007047,0.02494
Odisha,Maize,2004,Autumn,20.5431241,84.6897321,2004-07-01,2004-10-28,7,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\odisha_2004_maize_rgb.png,datasets\test_images\2004\ndvi\odisha_2004_maize_ndvi.png,0.823426,0.037283,0.002372,0.016218,0.786468,0.530812,-0.007941,0.081266,0.388307,0.056864,0.006882,0.018959,1.008925,0.764274,-0.013475,0.091948,0.074149,-0.699307,-0.875348,0.07406,0.566893,0.323669,0.087018,0.040941,0.37783,0.043408,-0.00046,0.021114
Odisha,Maize,2004,Summer,20.5431241,84.6897321,2004-03-01,2004-06-28,8,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\odisha_2004_maize_rgb.png,datasets\test_images\2004\ndvi\odisha_2004_maize_ndvi.png,0.114875,0.062255,0.033227,0.012143,0.608477,0.31816,0.036804,0.0855,0.18368,0.092515,0.050607,0.016906,0.741027,0.474803,0.064908,0.117724,-0.117997,-0.481916,-0.677983,0.070881,0.415271,0.27377,0.131155,0.030187,0.234005,0.096219,0.042962,0.03011
Odisha,Maize,2004,Winter,20.5431241,84.6897321,2004-07-01,2004-10-28,7,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\odisha_2004_maize_rgb.png,datasets\test_images\2004\ndvi\odisha_2004_maize_ndvi.png,0.823426,0.037283,0.002372,0.016218,0.786468,0.530812,-0.007941,0.081266,0.388307,0.056864,0.006882,0.018959,1.008925,0.764274,-0.013475,0.091948,0.074149,-0.699307,-0.875348,0.07406,0.566893,0.323669,0.087018,0.040941,0.37783,0.043408,-0.00046,0.021114
Odisha,Maize,2005,Autumn,20.5431241,84.6897321,2005-07-01,2005-10-28,5,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\odisha_2005_maize_rgb.png,datasets\test_images\2005\ndvi\odisha_2005_maize_ndvi.png,0.215552,0.042462,0.013538,0.009978,0.844655,0.552396,0.000508,0.095709,0.239065,0.062149,0.021292,0.012637,0.924587,0.744194,0.001016,0.091397,-0.064123,-0.687223,-0.81425,0.072368,0.535818,0.340552,0.123592,0.043562,0.234445,0.049103,0.00966,0.016201
Odisha,Maize,2005,Summer,20.5431241,84.6897321,2005-03-01,2005-06-28,10,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\odisha_2005_maize_rgb.png,datasets\test_images\2005\ndvi\odisha_2005_maize_ndvi.png,0.123428,0.063844,0.031467,0.012807,0.488908,0.245787,0.004679,0.063537,0.184642,0.090032,0.044736,0.018866,0.705115,0.401887,0.010197,0.103079,-0.108985,-0.448458,-0.6511,0.063032,0.343702,0.240951,0.098293,0.030785,0.249378,0.102777,0.038892,0.03218
Odisha,Maize,2005,Winter,20.5431241,84.6897321,2005-07-01,2005-10-28,5,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\odisha_2005_maize_rgb.png,datasets\test_images\2005\ndvi\odisha_2005_maize_ndvi.png,0.215552,0.042462,0.013538,0.009978,0.844655,0.552396,0.000508,0.095709,0.239065,0.062149,0.021292,0.012637,0.924587,0.744194,0.001016,0.091397,-0.064123,-0.687223,-0.81425,0.072368,0.535818,0.340552,0.123592,0.043562,0.234445,0.049103,0.00966,0.016201
